r1,r2,r3
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,7.2,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.0,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,8.8,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,9.6,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,10.4,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
28.8,11.2,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
3.6,12.8,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.0,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
28.8,12.8,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.0,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,0.8,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,1.6,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,2.4,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,3.2,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.0,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
29.6,4.8,0.0
