,X,Y,AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),LOS APs
2431,5,6,804,1073,5630,2290,-55,-56,-54,-55,3 4 5
2432,5,6,579,1251,5637,2381,-55,-55,-55,-54,3 4 5
2433,5,6,691,980,5630,2318,-55,-56,-54,-55,3 4 5
2434,5,6,579,1004,5604,2294,-55,-57,-55,-55,3 4 5
2435,5,6,1079,994,5665,2177,-55,-57,-55,-55,3 4 5
2436,5,6,616,1076,5573,2330,-55,-56,-55,-55,3 4 5
2437,5,6,729,1216,5578,2325,-55,-56,-55,-55,3 4 5
2438,5,6,726,1064,5583,2358,-55,-56,-55,-55,3 4 5
2439,5,6,860,991,5604,2292,-55,-57,-54,-54,3 4 5
2440,5,6,723,1041,5866,2116,-55,-56,-56,-57,3 4 5
2441,5,6,912,1360,5794,2320,-56,-57,-54,-55,3 4 5
2442,5,6,926,1130,5648,2327,-55,-55,-55,-55,3 4 5
2443,5,6,717,1237,5850,2496,-59,-55,-54,-55,3 4 5
2444,5,6,548,1266,5716,2266,-55,-55,-55,-55,3 4 5
2445,5,6,696,1260,5723,2330,-59,-55,-56,-57,3 4 5
2446,5,6,557,1076,5662,2231,-55,-57,-55,-55,3 4 5
2447,5,6,799,1200,5669,2210,-60,-56,-54,-56,3 4 5
2448,5,6,776,1310,5784,2360,-55,-54,-55,-55,3 4 5
2449,5,6,826,1226,5691,2297,-54,-55,-55,-55,3 4 5
2450,5,6,682,1001,5648,2292,-55,-55,-55,-56,3 4 5
2451,5,6,958,1141,5859,2360,-55,-55,-55,-55,3 4 5
2452,5,6,538,1179,5644,2173,-55,-55,-55,-55,3 4 5
2453,5,6,951,1191,5740,2294,-55,-55,-54,-55,3 4 5
2454,5,6,1111,1257,5630,2330,-55,-55,-54,-55,3 4 5
2455,5,6,579,1254,5726,2257,-55,-55,-54,-56,3 4 5
2456,5,6,476,1113,5688,2266,-55,-55,-54,-55,3 4 5
2457,5,6,607,1073,5660,2348,-55,-55,-55,-56,3 4 5
2458,5,6,891,1125,5669,2346,-55,-55,-55,-56,3 4 5
2459,5,6,1181,1110,5606,2388,-55,-55,-55,-56,3 4 5
2460,5,6,529,1308,5716,2292,-53,-54,-54,-56,3 4 5
2461,5,6,872,1076,5555,2266,-54,-56,-55,-56,3 4 5
2462,5,6,491,1146,5784,2262,-54,-56,-55,-56,3 4 5
2463,5,6,510,1107,5716,2266,-55,-56,-55,-55,3 4 5
2464,5,6,479,1186,5685,2301,-55,-55,-54,-56,3 4 5
2465,5,6,591,1120,5585,2323,-55,-56,-55,-56,3 4 5
2466,5,6,616,1069,5744,2264,-55,-55,-55,-56,3 4 5
2467,5,6,616,1151,5580,2299,-54,-54,-55,-56,3 4 5
2468,5,6,579,1097,5557,2231,-54,-54,-56,-56,3 4 5
2469,5,6,998,1079,5630,2327,-54,-54,-55,-55,3 4 5
2470,5,6,573,1219,5662,2358,-54,-53,-55,-56,3 4 5
2471,5,6,841,1130,5634,2210,-54,-53,-55,-55,3 4 5
2472,5,6,495,1214,5695,2299,-55,-54,-55,-55,3 4 5
2473,5,6,1026,1125,5721,2238,-55,-54,-56,-55,3 4 5
2474,5,6,963,1146,5804,2236,-55,-54,-56,-55,3 4 5
2475,5,6,914,1079,5688,2323,-55,-55,-55,-55,3 4 5
2476,5,6,834,1038,5693,2299,-55,-55,-55,-56,3 4 5
2477,5,6,538,1120,5644,2233,-54,-54,-54,-55,3 4 5
2478,5,6,523,1104,5641,2360,-55,-55,-55,-56,3 4 5
2479,5,6,570,1280,5632,2271,-55,-55,-55,-56,3 4 5
2480,5,6,951,1291,5660,2269,-55,-55,-55,-56,3 4 5
2481,5,6,898,1186,5756,2236,-53,-54,-54,-54,3 4 5
2482,5,6,862,1254,5685,2550,-55,-54,-55,-54,3 4 5
2483,5,6,722,1172,5693,2383,-55,-55,-54,-54,3 4 5
2484,5,6,966,1338,5637,2351,-55,-55,-55,-55,3 4 5
2485,5,6,748,1230,5569,2353,-55,-55,-55,-55,3 4 5
2486,5,6,666,1282,5557,2494,-55,-57,-56,-54,3 4 5
2487,5,6,635,1516,5638,2285,-55,-57,-55,-55,3 4 5
2488,5,6,907,1188,5685,2496,-54,-55,-55,-55,3 4 5
2489,5,6,855,1092,5608,2353,-55,-55,-55,-55,3 4 5
2490,5,6,1001,1245,5512,2330,-55,-56,-55,-55,3 4 5
2491,5,6,748,1076,5777,2414,-56,-56,-55,-54,3 4 5
2492,5,6,724,963,5691,2323,-55,-57,-56,-55,3 4 5
2493,5,6,491,1319,5695,2386,-55,-56,-56,-55,3 4 5
2494,5,6,750,1082,5548,2346,-55,-55,-55,-55,3 4 5
2495,5,6,855,1191,5644,2360,-55,-56,-55,-56,3 4 5
2496,5,6,491,1420,5634,2383,-54,-54,-54,-55,3 4 5
2497,5,6,1202,1064,5721,2297,-55,-54,-55,-55,3 4 5
2498,5,6,529,1099,5625,2353,-55,-55,-55,-55,3 4 5
2499,5,6,722,1185,5667,2320,-56,-55,-56,-55,3 4 5
2500,5,6,476,1182,5716,2325,-57,-55,-55,-55,3 4 5
2501,5,6,507,1249,5638,2414,-55,-54,-54,-54,3 4 5
2502,5,6,566,1125,5686,2388,-55,-55,-55,-54,3 4 5
2503,5,6,752,1198,5569,2388,-56,-54,-55,-55,3 4 5
2504,5,6,513,1151,5599,2294,-54,-54,-55,-55,3 4 5
2505,5,6,804,1127,5548,2353,-55,-54,-55,-55,3 4 5
2506,5,6,804,1223,5691,2344,-55,-54,-55,-55,3 4 5
2507,5,6,891,1198,5683,2376,-55,-54,-55,-55,3 4 5
2508,5,6,1045,1148,5601,2294,-55,-54,-55,-55,3 4 5
2509,5,6,973,1144,5543,2318,-55,-54,-55,-55,3 4 5
2510,5,6,1162,1090,5604,2320,-55,-54,-55,-56,3 4 5
2511,5,6,1080,1158,5606,2210,-55,-54,-55,-57,3 4 5
2512,5,6,944,1260,5637,2180,-55,-54,-55,-57,3 4 5
2513,5,6,926,1186,5655,2180,-56,-54,-55,-57,3 4 5
2514,5,6,1169,1069,5665,2177,-55,-54,-55,-57,3 4 5
2515,5,6,958,1169,5749,2271,-55,-54,-55,-56,3 4 5
2516,5,6,1153,1157,5637,2229,-55,-54,-55,-57,3 4 5
2517,5,6,1031,1219,5682,2231,-55,-54,-55,-57,3 4 5
2518,5,6,1181,1151,5637,2201,-54,-54,-55,-57,3 4 5
2519,5,6,1083,1219,5655,2236,-55,-54,-55,-57,3 4 5
2520,5,7,956,837,5449,2433,-62,-50,-58,-56,3 4 5
2521,5,7,776,1233,5548,2587,-62,-53,-55,-55,3 4 5
2522,5,7,867,1155,5461,2613,-64,-52,-58,-55,3 4 5
2523,5,7,834,1038,5341,2501,-61,-52,-57,-56,3 4 5
2524,5,7,895,930,5491,2409,-62,-51,-57,-56,3 4 5
2525,5,7,923,957,5461,2533,-61,-51,-57,-56,3 4 5
2526,5,7,1141,1066,5543,2447,-61,-53,-57,-56,3 4 5
2527,5,7,921,1033,100000,2398,-64,-52,-200,-57,3 4 5
2528,5,7,1127,1005,5536,2251,-66,-51,-59,-58,3 4 5
2529,5,7,710,1104,5344,2370,-64,-51,-59,-58,3 4 5
2530,5,7,872,973,5402,2552,-63,-50,-56,-56,3 4 5
2531,5,7,778,865,5348,2508,-61,-51,-57,-55,3 4 5
2532,5,7,1113,834,5435,2470,-62,-51,-59,-55,3 4 5
2533,5,7,1069,1254,5482,2526,-65,-52,-58,-57,3 4 5
2534,5,7,1266,1038,5458,2613,-64,-51,-58,-55,3 4 5
2535,5,7,1073,951,5398,2960,-62,-51,-61,-55,3 4 5
2536,5,7,1169,1191,5519,2712,-61,-50,-56,-55,3 4 5
2537,5,7,1338,944,5550,2761,-62,-51,-57,-56,3 4 5
2538,5,7,1251,1066,5524,2848,-61,-52,-58,-55,3 4 5
2539,5,7,1064,1073,5548,2705,-60,-51,-56,-57,3 4 5
2540,5,7,958,858,5548,2954,-61,-53,-56,-55,3 4 5
2541,5,7,1230,1008,5599,2835,-62,-49,-62,-57,3 4 5
2542,5,7,457,1741,5369,2845,-60,-52,-55,-55,3 4 5
2543,5,7,989,3213,5515,2666,-64,-52,-55,-61,3 4 5
2544,5,7,867,923,5405,3047,-63,-49,-56,-56,3 4 5
2545,5,7,1427,1043,5458,2498,-62,-53,-57,-56,3 4 5
2546,5,7,1355,839,5461,2559,-61,-51,-57,-56,3 4 5
2547,5,7,1162,1073,5400,2855,-63,-52,-57,-56,3 4 5
2548,5,7,1118,989,5402,2351,-60,-51,-59,-56,3 4 5
2549,5,7,1104,1083,5461,2437,-60,-51,-58,-58,3 4 5
2550,5,7,1169,1029,5548,2473,-62,-52,-57,-57,3 4 5
2551,5,7,1045,930,5458,2323,-61,-51,-56,-57,3 4 5
2552,5,7,776,1132,5430,2442,-64,-52,-56,-58,3 4 5
2553,5,7,956,1151,5461,2391,-62,-50,-56,-56,3 4 5
2554,5,7,1101,991,100000,2442,-61,-51,-200,-57,3 4 5
2555,5,7,1029,1029,5369,2470,-62,-52,-57,-57,3 4 5
2556,5,7,1130,980,5458,2679,-62,-52,-57,-57,3 4 5
2557,5,7,1148,1066,5458,2412,-64,-52,-56,-57,3 4 5
2558,5,7,1301,1073,5487,2552,-65,-52,-57,-57,3 4 5
2559,5,7,1162,1127,5405,2442,-62,-51,-56,-56,3 4 5
2560,5,7,947,1032,5482,2501,-63,-52,-57,-56,3 4 5
2561,5,7,1362,1004,5398,2550,-63,-52,-57,-56,3 4 5
2562,5,7,1266,1110,5405,2353,-59,-49,-57,-56,3 4 5
2563,5,7,1001,895,5545,2318,-63,-52,-58,-59,3 4 5
2564,5,7,1125,1119,5433,2876,-62,-52,-57,-56,3 4 5
2565,5,7,1008,1179,5426,2355,-61,-52,-56,-59,3 4 5
2566,5,7,1132,839,5379,2646,-64,-51,-60,-56,3 4 5
2567,5,7,1106,750,5428,3054,-62,-52,-57,-55,3 4 5
2568,5,7,839,1069,5458,2353,-65,-51,-58,-55,3 4 5
2569,5,7,1048,1291,5519,2297,-62,-52,-56,-57,3 4 5
2570,5,7,1141,1110,5395,2445,-60,-52,-58,-57,3 4 5
2571,5,7,1273,1104,5435,2383,-60,-51,-57,-57,3 4 5
2572,5,7,919,1026,5337,2388,-65,-52,-58,-57,3 4 5
2573,5,7,1205,1069,5400,2651,-61,-51,-56,-57,3 4 5
2574,5,7,1031,1069,5351,2832,-63,-51,-61,-55,3 4 5
2575,5,7,1348,1113,5428,2709,-63,-52,-57,-56,3 4 5
2576,5,7,919,1015,5426,2611,-62,-51,-57,-55,3 4 5
2577,5,7,1162,1144,5365,2611,-62,-52,-57,-55,3 4 5
2578,5,7,1130,1106,5372,2466,-64,-52,-58,-56,3 4 5
2579,5,7,1219,1001,5552,2848,-63,-51,-57,-56,3 4 5
2580,5,7,1169,987,5407,2932,-63,-51,-57,-56,3 4 5
2581,5,7,1158,1090,5517,2995,-62,-51,-56,-55,3 4 5
2582,5,7,1057,806,5400,2707,-62,-52,-55,-55,3 4 5
2583,5,7,1296,998,5400,2644,-62,-51,-56,-56,3 4 5
2584,5,7,1383,900,5398,2850,-61,-52,-56,-56,3 4 5
2585,5,7,1479,958,5489,2932,-61,-51,-56,-55,3 4 5
2586,5,7,1207,1035,5491,2993,-60,-52,-56,-55,3 4 5
2587,5,7,1308,1141,5484,2906,-61,-53,-57,-55,3 4 5
2588,5,7,1420,1069,5491,2908,-61,-52,-58,-55,3 4 5
2589,5,7,1303,1151,5454,2939,-63,-53,-56,-54,3 4 5
2590,5,7,1008,928,5466,2974,-61,-52,-56,-55,3 4 5
2591,5,7,748,1226,5491,2857,-63,-52,-56,-55,3 4 5
2592,5,7,1087,1078,5599,2475,-63,-52,-56,-56,3 4 5
2593,5,7,1162,944,5573,2580,-64,-52,-56,-55,3 4 5
2594,5,7,1005,1120,5517,2676,-62,-52,-55,-55,3 4 5
2595,5,7,1348,1282,5576,3028,-62,-52,-56,-55,3 4 5
2596,5,7,1041,1038,5426,2937,-61,-51,-56,-55,3 4 5
2597,5,7,1223,998,5369,2852,-61,-52,-57,-56,3 4 5
2598,5,7,900,900,5393,2416,-61,-51,-59,-56,3 4 5
2599,5,7,834,1076,5435,2768,-60,-53,-56,-55,3 4 5
2600,5,7,898,1004,5487,2444,-61,-53,-59,-57,3 4 5
2601,5,7,1345,1204,5515,2526,-63,-53,-57,-57,3 4 5
2602,5,7,1249,1066,5519,2733,-63,-52,-55,-56,3 4 5
2603,5,7,1176,776,5458,2733,-65,-52,-56,-55,3 4 5
2604,5,7,982,1095,5543,2787,-64,-52,-56,-55,3 4 5
2605,5,7,1031,1119,5494,2590,-63,-52,-55,-56,3 4 5
2606,5,7,1012,984,5398,2448,-62,-52,-56,-58,3 4 5
2607,5,7,1226,1134,5308,2386,-63,-51,-58,-59,3 4 5
2608,5,7,1310,951,5426,2412,-61,-52,-56,-58,3 4 5
2609,5,7,1102,1198,5398,2444,-63,-53,-55,-58,3 4 5
2610,5,7,1214,1026,100000,2416,-65,-52,-200,-57,3 4 5
2611,5,7,1345,1003,5372,2501,-65,-52,-57,-57,3 4 5
2612,5,7,1036,1116,100000,2585,-65,-52,-200,-56,3 4 5
2613,5,7,1341,1119,5435,2585,-64,-51,-58,-56,3 4 5
2614,5,7,1333,804,5477,2529,-62,-51,-58,-57,3 4 5
2615,5,7,919,1111,5257,2386,-63,-51,-59,-57,3 4 5
2616,5,7,923,989,5395,2360,-63,-51,-59,-57,3 4 5
2617,5,7,1251,916,5308,2501,-62,-51,-59,-57,3 4 5
2618,5,7,951,954,100000,2788,-62,-51,-200,-56,3 4 5
2619,5,7,1005,834,5344,2995,-62,-51,-60,-56,3 4 5
2620,5,7,1038,865,5400,2557,-65,-51,-58,-57,3 4 5
2621,5,7,1162,1310,5346,2620,-65,-51,-56,-56,3 4 5
2622,5,7,1221,1345,5430,2648,-66,-52,-56,-56,3 4 5
2623,5,7,832,1029,5458,2798,-65,-52,-56,-56,3 4 5
2624,5,7,1015,973,5428,2852,-66,-52,-56,-55,3 4 5
2625,5,7,1045,1029,5576,2329,-65,-52,-56,-55,3 4 5
2626,5,7,839,879,5519,2904,-65,-52,-56,-55,3 4 5
2627,5,7,839,1001,5634,2794,-65,-52,-55,-54,3 4 5
2628,5,7,808,944,5632,2993,-65,-52,-55,-55,3 4 5
2629,5,7,860,960,5482,2913,-65,-52,-55,-55,3 4 5
2630,5,7,752,1033,5548,2927,-65,-52,-55,-55,3 4 5
2631,5,7,1055,957,5548,2932,-64,-52,-55,-55,3 4 5
2632,5,7,942,1064,5482,2930,-65,-52,-56,-56,3 4 5
2633,5,7,865,991,5519,2733,-63,-51,-56,-56,3 4 5
2634,5,7,1186,1032,5369,2414,-61,-51,-60,-56,3 4 5
2635,5,7,982,1041,5351,2611,-61,-52,-58,-56,3 4 5
2636,5,7,1228,973,5369,2325,-62,-51,-58,-56,3 4 5
2637,5,7,1186,963,5489,2845,-64,-52,-59,-56,3 4 5
2638,5,7,970,916,5580,2796,-65,-52,-57,-55,3 4 5
2639,5,7,1263,860,5550,2918,-66,-53,-55,-55,3 4 5
2640,6,-1,1141,5951,8477,5079,-58,-65,-70,-67,None
2641,6,-1,937,6220,9082,4990,-58,-67,-74,-69,None
2642,6,-1,883,5954,9091,5137,-60,-66,-73,-69,None
2643,6,-1,954,6023,9076,5285,-55,-66,-74,-68,None
2644,6,-1,1198,6148,9088,5257,-57,-67,-74,-68,None
2645,6,-1,832,6063,9429,5023,-58,-67,-72,-69,None
2646,6,-1,980,6032,9270,5079,-56,-67,-71,-68,None
2647,6,-1,973,5988,9319,5229,-56,-67,-74,-68,None
2648,6,-1,1073,6032,9316,4987,-56,-65,-70,-68,None
2649,6,-1,1041,6063,9163,4987,-58,-66,-71,-68,None
2650,6,-1,825,6110,9185,5025,-58,-66,-70,-69,None
2651,6,-1,752,6063,9120,4992,-57,-66,-70,-69,None
2652,6,-1,905,6076,9255,4875,-58,-67,-71,-69,None
2653,6,-1,830,6063,9079,4877,-57,-67,-71,-69,None
2654,6,-1,998,6223,9091,4959,-56,-67,-70,-69,None
2655,6,-1,1003,6101,9085,4987,-58,-67,-71,-69,None
2656,6,-1,914,6110,9238,4966,-58,-67,-71,-70,None
2657,6,-1,1165,6035,9316,4926,-58,-67,-72,-69,None
2658,6,-1,1111,5944,9238,5020,-57,-65,-70,-68,None
2659,6,-1,885,6116,9316,4964,-60,-67,-72,-69,None
2660,6,-1,1004,6116,9313,4901,-59,-67,-71,-69,None
2661,6,-1,916,6191,9132,5016,-58,-67,-71,-69,None
2662,6,-1,951,6302,9124,4938,-57,-67,-70,-69,None
2663,6,-1,1080,6310,8913,4952,-58,-67,-70,-69,None
2664,6,-1,837,6101,9195,4997,-58,-67,-71,-69,None
2665,6,-1,1201,6026,9435,5020,-59,-67,-71,-69,None
2666,6,-1,1073,5916,9051,4964,-59,-67,-72,-69,None
2667,6,-1,891,5963,9323,4877,-58,-67,-71,-69,None
2668,6,-1,1041,6154,9088,5013,-57,-67,-73,-68,None
2669,6,-1,834,6338,9195,5020,-56,-67,-72,-68,None
2670,6,-1,942,6416,9195,4847,-56,-67,-72,-68,None
2671,6,-1,1031,6348,9002,4903,-56,-66,-71,-68,None
2672,6,-1,1059,5954,9094,4929,-58,-66,-72,-68,None
2673,6,-1,891,6041,8916,4966,-57,-66,-72,-68,None
2674,6,-1,778,5991,9045,4933,-56,-66,-73,-68,None
2675,6,-1,1148,5801,9001,4903,-56,-67,-72,-69,None
2676,6,-1,839,5838,9435,4819,-56,-67,-71,-70,None
2677,6,-1,783,5876,8829,4992,-56,-67,-71,-69,None
2678,6,-1,942,6026,8887,4851,-56,-68,-71,-69,None
2679,6,-1,1024,5885,8709,4931,-56,-67,-71,-69,None
2680,6,-1,947,5923,8827,4809,-56,-68,-71,-68,None
2681,6,-1,1029,5807,8913,5072,-57,-66,-70,-69,None
2682,6,-1,919,5947,9198,5046,-56,-65,-73,-69,None
2683,6,-1,1012,5866,9351,4959,-56,-65,-73,-68,None
2684,6,-1,949,5766,9195,5020,-56,-65,-72,-68,None
2685,6,-1,1069,5916,8970,5048,-55,-66,-72,-69,None
2686,6,-1,1087,5954,9285,5079,-55,-66,-72,-69,None
2687,6,-1,1319,5913,8705,5016,-56,-66,-71,-69,None
2688,6,-1,1066,5838,9391,5105,-56,-66,-72,-68,None
2689,6,-1,1003,5763,9313,5076,-55,-66,-73,-68,None
2690,6,-1,1038,5841,9155,5081,-56,-65,-72,-68,None
2691,6,-1,1032,5829,8801,5114,-56,-65,-72,-67,None
2692,6,-1,1282,5919,8803,5020,-56,-65,-72,-68,None
2693,6,-1,984,5885,8883,5142,-56,-66,-72,-68,None
2694,6,-1,957,5882,8892,5048,-57,-65,-72,-68,None
2695,6,-1,1059,5801,8824,5044,-57,-65,-72,-68,None
2696,6,-1,957,5998,8712,4964,-56,-66,-72,-68,None
2697,6,-1,1004,5923,8742,4962,-56,-66,-73,-68,None
2698,6,-1,1059,5960,8623,4936,-56,-66,-72,-68,None
2699,6,-1,949,5948,8707,5100,-56,-66,-72,-68,None
2700,6,-1,1176,5944,9094,4873,-56,-66,-73,-68,None
2701,6,-1,926,5916,8712,4966,-57,-66,-72,-68,None
2702,6,-1,949,5841,8714,5023,-56,-65,-72,-67,None
2703,6,-1,885,5926,8623,5051,-56,-66,-72,-68,None
2704,6,-1,966,5801,8712,4987,-56,-66,-71,-68,None
2705,6,-1,1232,5798,8672,5114,-55,-67,-71,-68,None
2706,6,-1,1174,5804,8707,4936,-55,-67,-71,-69,None
2707,6,-1,1183,5876,8651,5166,-55,-66,-71,-68,None
2708,6,-1,1062,5807,8505,5079,-55,-67,-70,-69,None
2709,6,-1,1158,5763,8651,5098,-56,-67,-71,-69,None
2710,6,-1,998,5838,8531,4969,-56,-66,-70,-67,None
2711,6,-1,916,5991,8887,5114,-57,-66,-72,-68,None
2712,6,-1,1001,5913,8562,4969,-56,-66,-72,-68,None
2713,6,-1,923,5801,8592,4905,-57,-66,-72,-69,None
2714,6,-1,982,5882,9178,4962,-57,-65,-72,-69,None
2715,6,-1,975,5844,8768,5020,-57,-65,-72,-68,None
2716,6,-1,882,5729,8859,4931,-58,-65,-71,-68,None
2717,6,-1,1043,5801,8918,4987,-58,-65,-72,-69,None
2718,6,-1,951,5763,8773,5135,-57,-66,-71,-68,None
2719,6,-1,1004,5726,8852,5198,-57,-67,-71,-68,None
2720,6,-1,1085,5729,8798,5016,-56,-66,-71,-68,None
2721,6,-1,923,5838,8733,5020,-57,-66,-71,-67,None
2722,6,-1,963,5801,8920,4781,-57,-66,-71,-68,None
2723,6,-1,1066,5838,8763,4959,-57,-68,-70,-68,None
2724,6,-1,1154,5726,8737,5020,-56,-65,-68,-67,None
2725,6,-1,1160,5926,8770,4931,-56,-66,-70,-69,None
2726,6,-1,1141,5769,8820,4994,-56,-66,-70,-69,None
2727,6,-1,1107,5726,8822,5088,-56,-67,-70,-69,None
2728,6,-1,1282,5723,8946,5051,-55,-67,-70,-69,None
2729,6,-1,1235,5679,8798,5166,-55,-67,-71,-69,None
2730,6,-1,1263,5873,8796,5044,-55,-67,-71,-69,None
2731,6,-1,1035,5760,9091,5142,-55,-67,-70,-69,None
2732,6,-1,1223,5757,9005,5020,-55,-67,-71,-69,None
2733,6,-1,1095,5798,8679,5081,-56,-67,-71,-69,None
2734,6,-1,1160,5838,8794,5135,-56,-67,-69,-69,None
2735,6,-1,994,5988,8918,5048,-56,-66,-70,-69,None
2736,6,-1,994,5869,8798,5020,-56,-67,-70,-69,None
2737,6,-1,1029,5926,8681,5046,-56,-66,-69,-69,None
2738,6,-1,1079,5844,8737,4997,-56,-67,-70,-69,None
2739,6,-1,1116,5788,8709,5041,-55,-65,-69,-69,None
2740,6,-1,1188,5866,8862,4990,-55,-66,-69,-68,None
2741,6,-1,1226,5798,9096,5114,-55,-67,-70,-69,None
2742,6,-1,1176,5866,9310,5048,-55,-67,-71,-69,None
2743,6,-1,944,5804,9207,5166,-56,-67,-71,-69,None
2744,6,-1,1059,5988,9207,5142,-57,-67,-71,-69,None
2745,6,-1,1066,5835,8620,5013,-57,-67,-71,-69,None
2746,6,-1,1116,5882,9201,5051,-56,-66,-71,-69,None
2747,6,-1,1003,5598,8913,5041,-56,-65,-70,-68,None
2748,6,-1,980,5985,9124,5069,-57,-66,-69,-69,None
2749,6,-1,1101,5844,8789,5013,-57,-67,-71,-69,None
2750,6,-1,926,5988,8740,5025,-57,-67,-71,-68,None
2751,6,-1,919,5988,8770,5044,-57,-67,-70,-69,None
2752,6,-1,1198,5951,8677,5144,-56,-66,-71,-69,None
2753,6,-1,984,6026,8737,5044,-57,-66,-71,-69,None
2754,6,-1,1005,5838,8683,5076,-57,-67,-71,-69,None
2755,6,-1,1198,5988,8648,4880,-57,-67,-71,-69,None
2756,6,-1,1079,6198,9351,5016,-57,-67,-72,-68,None
2757,6,-1,916,6235,9351,5079,-56,-67,-71,-68,None
2758,6,-1,1035,6307,9241,5016,-56,-66,-72,-68,None
2759,6,-1,898,6198,9166,5114,-56,-66,-71,-69,None
2760,6,0,1235,5010,9298,7041,-61,-65,-78,-63,None
2761,6,0,973,5098,9349,7010,-63,-67,-79,-65,None
2762,6,0,813,5135,9141,7069,-64,-67,-79,-65,None
2763,6,0,717,5098,9120,7134,-65,-67,-79,-64,None
2764,6,0,776,5048,9066,7123,-65,-67,-79,-65,None
2765,6,0,663,5169,9089,7181,-65,-67,-79,-65,None
2766,6,0,773,5254,9112,7125,-66,-67,-79,-64,None
2767,6,0,705,5260,9122,7069,-66,-67,-79,-65,None
2768,6,0,752,5173,9241,7214,-64,-67,-79,-65,None
2769,6,0,1179,5244,9204,7158,-63,-66,-79,-65,None
2770,6,0,1282,5223,9178,7069,-62,-66,-80,-65,None
2771,6,0,1514,5179,9173,7071,-61,-65,-79,-64,None
2772,6,0,1301,5135,9204,7132,-63,-66,-80,-65,None
2773,6,0,1052,4948,9120,7097,-64,-66,-79,-64,None
2774,6,0,607,4594,9037,7097,-66,-65,-79,-63,None
2775,6,0,626,4860,8862,7038,-66,-65,-79,-62,None
2776,6,0,654,5488,9293,7010,-69,-66,-79,-64,None
2777,6,0,766,5916,8948,6654,-66,-64,-76,-64,None
2778,6,0,661,5535,9148,7010,-69,-65,-79,-64,None
2779,6,0,813,5291,8941,6888,-66,-64,-77,-63,None
2780,6,0,691,5054,9173,6891,-67,-66,-77,-64,None
2781,6,0,691,5104,8918,7069,-68,-66,-79,-64,None
2782,6,0,804,5494,9701,6977,-64,-66,-79,-64,None
2783,6,0,912,5326,9005,6982,-66,-66,-77,-65,None
2784,6,0,1591,5960,9907,6773,-62,-67,-79,-65,None
2785,6,0,1020,6026,10589,6891,-64,-66,-78,-65,None
2786,6,0,1104,5641,10291,6928,-65,-66,-75,-65,None
2787,6,0,1029,5166,10060,6869,-64,-66,-77,-65,None
2788,6,0,1254,5098,9823,7010,-65,-67,-79,-65,None
2789,6,0,1245,5029,10454,6928,-63,-67,-79,-64,None
2790,6,0,574,5538,9035,6954,-67,-66,-82,-65,None
2791,6,0,663,5019,9826,6982,-65,-66,-78,-64,None
2792,6,0,748,4785,8508,7038,-66,-66,-83,-64,None
2793,6,0,1357,6073,9701,6951,-62,-66,-80,-64,None
2794,6,0,879,6216,9629,6926,-65,-66,-77,-65,None
2795,6,0,823,5479,9293,7158,-67,-66,-77,-65,None
2796,6,0,823,5132,10454,6806,-64,-65,-76,-65,None
2797,6,0,1629,5485,9211,6891,-63,-66,-79,-65,None
2798,6,0,658,5866,9300,6923,-64,-66,-79,-65,None
2799,6,0,813,5963,9116,6919,-65,-65,-77,-65,None
2800,6,0,626,6119,9198,6860,-65,-65,-76,-65,None
2801,6,0,951,6360,9945,6919,-65,-66,-76,-65,None
2802,6,0,954,6116,9632,6862,-65,-66,-76,-65,None
2803,6,0,1310,6313,9635,6860,-65,-66,-75,-65,None
2804,6,0,1514,6238,9513,6712,-64,-67,-76,-65,None
2805,6,0,1516,6188,9551,6862,-63,-66,-76,-65,None
2806,6,0,1516,6019,9466,6780,-63,-67,-76,-64,None
2807,6,0,1786,6079,9473,6926,-63,-66,-76,-65,None
2808,6,0,1516,6157,9438,6776,-63,-67,-76,-64,None
2809,6,0,1160,5998,9360,6750,-64,-66,-76,-65,None
2810,6,0,1198,5716,9820,6773,-64,-66,-76,-65,None
2811,6,0,813,5363,10643,6860,-65,-66,-77,-65,None
2812,6,0,745,5323,10612,6947,-65,-66,-77,-65,None
2813,6,0,935,5316,10566,6860,-65,-66,-77,-65,None
2814,6,0,813,5332,10404,6837,-65,-66,-77,-65,None
2815,6,0,637,5248,10491,6806,-66,-66,-77,-66,None
2816,6,0,1048,5023,10601,6778,-65,-66,-77,-65,None
2817,6,0,900,5251,10488,6839,-65,-66,-77,-66,None
2818,6,0,860,5138,10441,6862,-65,-66,-77,-66,None
2819,6,0,1031,4991,10491,6898,-65,-66,-77,-66,None
2820,6,0,851,4788,10366,6984,-65,-66,-78,-65,None
2821,6,0,930,4829,10366,6982,-64,-66,-78,-66,None
2822,6,0,1240,5060,10454,6888,-64,-65,-77,-65,None
2823,6,0,1097,5516,9432,6717,-65,-67,-78,-65,None
2824,6,0,795,5523,9391,6778,-64,-66,-77,-65,None
2825,6,0,991,5251,9591,6862,-65,-66,-77,-65,None
2826,6,0,1045,5138,9435,6891,-65,-65,-77,-64,None
2827,6,0,579,5591,9591,6867,-65,-67,-78,-64,None
2828,6,0,1256,5560,9394,6804,-63,-67,-77,-64,None
2829,6,0,1460,5729,9785,6926,-62,-67,-77,-64,None
